asset_id,event_id,source,url,local_path,width_x_height,credit,sha256
ast_0209,ev_031,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgRDaz2qOaMtVj4B4PKuPRFb-qXnshiisvG4gen-PN17tW5GtpMEpVTEAXsUpyNBLEHyO7WEiF5cXRcflcJ6AiTGIm4SBt72xyZ36Ux-9zDVN16EWsAyg-IIxxFVaq8sl0MRFO3qxY2DYU/s0/received_216048275943934.jpeg,,0x0,fuit.gr,
ast_0210,ev_031,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhf9l-SX4JicprdB9Z2lRRUs1uGsx-prI-Uxj9UyKJRPKgnoWF3dMOHPSxAC1QY7jpOexwJFTA3Jn0PU0PXWslG1oGgvXTIrJvCDVA60KtoL1Xw-QBNpVMliW1hVDC1lexeQCRZnO6kmB4/s0/eklogeskitsioulhs72.jpg,,0x0,fuit.gr,
ast_0211,ev_031,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgl5_9J2soA_WHzvn9CzZyUzTvh7tnJhbAEM25dASVGwTKMb_qTUDZDOzAPgQ1brNDRXeakU0pHoVpmRRZbu9XKoWnYPK9AJhTfpw7hM2bXvxq6jFBVjsO66_CpISXLaq0NWPL8Ai0oQYs/s0/60576613_295124724724625_826904014774861824_n.jpg,,0x0,fuit.gr,
ast_0212,ev_031,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj5N0ISUCFUz1LaELR0fvIiQFjhuGqnlDrKBR-wTshj1Afr6p0e4a2hyphenhyphenrUqMh_J5vDX1f9004AWGjEINAk22romVB4EjGT4tIoe2BlI89Y2nWCUVVvQBy8I_0fKiIfSgqhp11BRFLzVHjI/s0/57415217_2212194088861582_1478788120827658240_n.jpg,,0x0,fuit.gr,
ast_0213,ev_032,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj7KatxwtO9AAT34UjYQiVjH4VQy2F_PVrXEdZe6c5b3Sgbt54Fo4Eq1_qvcmm0CT_irqQrwtJM4rU0FupScSwYN9u751Njp_azn7RWyMQyWJUgZS_snRYpfQ9gTsaFMWemrSGrHuOvxZQ/s0/60971593_606096649871212_732188690134073344_n.jpg,,0x0,fuit.gr,
ast_0214,ev_032,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjg_xeWtDyqocCTRGKiuO7K6Nlv3Pd5qILITEVyYmXFMlW11AXj1vx5NaDlc0tSpDDMp4Q7m1YgOjTq_kr02XcQ-JRKkTxmMY0-cl4Tx6tHmAEVzivwQx1hRVKuhOB4QCH2IQgK7zt0Wfo/s0/img-a84e21e3ab546debedadf6cc6709901a-v.jpg,,0x0,fuit.gr,
ast_0215,ev_032,blogs,http://www.gazzetta.gr/sites/default/files/sitefiles_2019-01/img-4bc705b0cba71ed1dfc38b0e9e101825-v.jpg,,0x0,fuit.gr,
ast_0216,ev_032,blogs,http://www.gazzetta.gr/sites/default/files/sitefiles_2019-01/img-8527bf8b65b374e60a7cd098ab55d1f1-v.jpg,,0x0,fuit.gr,
ast_0217,ev_032,blogs,http://www.gazzetta.gr/sites/default/files/sitefiles_2019-01/img-488de9f9a42191124ca5199fc69102f7-v.jpg,,0x0,fuit.gr,
ast_0218,ev_032,blogs,http://www.gazzetta.gr/sites/default/files/sitefiles_2019-01/img-222719eb4e6b29e2218a5d7e9be31e60-v.jpg,,0x0,fuit.gr,
ast_0219,ev_032,blogs,http://www.gazzetta.gr/sites/default/files/sitefiles_2019-01/img-7c927967f061f4fc6bf087e09a5fd85a-v.jpg,,0x0,fuit.gr,
ast_0220,ev_032,blogs,http://www.gazzetta.gr/sites/default/files/sitefiles_2019-01/img-626e50f6ce9602d999b038998b2ca51d-v_1_0.jpg,,0x0,fuit.gr,
ast_0221,ev_032,blogs,http://www.gazzetta.gr/sites/default/files/sitefiles_2019-01/img-c888bfb46ee88b414a5765b2837e176b-v.jpg,,0x0,fuit.gr,
ast_0222,ev_032,blogs,http://www.gazzetta.gr/sites/default/files/sitefiles_2019-01/img-20d0255b7d14ad2c6e9f9cd3ab270bf2-v.jpg,,0x0,fuit.gr,
ast_0223,ev_032,blogs,http://www.gazzetta.gr/sites/default/files/sitefiles_2019-01/img-c9f6d0317a203ff0812761d10b0b6ae5-v.jpg,,0x0,fuit.gr,
ast_0224,ev_032,blogs,http://www.gazzetta.gr/sites/default/files/sitefiles_2019-01/img-42095c26feb75df8735f85bff08a83ce-v.jpg,,0x0,fuit.gr,
ast_0225,ev_032,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgICpNK7LX8tWx0nctc-nOK-kkrpzRI8e5hIVgx3oJDfF1DNXebl3Yo4KNUytf3TYkky-UmoBCdmV8Fxi4jlYL2I4MOZbss1rEhMDvJamJZAbMa1_87YU1N1oxIfgQKcbkEWcHbMyNiDxUQ/s0/36.jpg,,0x0,fuit.gr,
ast_0226,ev_032,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiZ9o8KiLTrGCpOMKDvkP5LBprMhjOkU5cn2Q-uxQt2pdefPHEF19DpVl48S6qLyD2qL-pKLe2Y5r8PoPMHI1FqBO9JtdtNa8j0YLxBRFwqYRhQakccUWCaHtznEIiFVSJix9Ti64hAs5o/s0/60329431_1504288549704053_3204804622321451008_o.jpg,,0x0,fuit.gr,
ast_0227,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhb8GwdOKP61iFyAsnvVU5M1fVS1JAkoe_55fqfzp3C1fwCsSpTE322qb6n6e9HhuVjXYFg3tBskBnndOemUwYr7HcpkPPyll9YPsG-KSuS5fqumk81G8hJHHrEwXFJJSWR0YIidXGkF2g/s0/img_6170_1.jpg,,0x0,fuit.gr,
ast_0228,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiE699ruHctWdlVLlhtXTYw7ZTx6NQq2tu1z2pM8bANn8vh2p7eObgZRANwZ0ovyYWUCL-zkVTdwbU7GGQEG8MobYG-IbXNRLVncVZzMHT2p9jq2PaxmgctQnd7c0Xu3GWWCbR0oZB0f-81/s0/DSC00900.jpg,,0x0,fuit.gr,
ast_0229,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj89XomtPVdw6QQM5KqQYvtlAMYIrt2h3jx49VbgHov7vAZB5z269vtu0PzUxT3coFoVJ0uqQO3XaALYRFaRrwZas4Rw-RXYA8WtZywivYpTDN3oym5l83OvmmJ63xxYBc2mUouoD3FlGJf/s0/DSC00912.jpg,,0x0,fuit.gr,
ast_0230,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjCK6jk9dazYXcHIUhNxDnrY_2WxOnUDKEi9xRBnzTglThf6NaJHaCwRslRsz7N7i5gS-tG6c9j2KOHttRm25XLifU8ctAZApPwOt1G7pY-Trxfh3YElGekTqa9T_xNUGhDpTibhx2EZ6ma/s0/DSC00883.jpg,,0x0,fuit.gr,
ast_0231,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgj96ntSEEPbgzw8DG81XwCe6483Yk_84yR_cBOoRLyI8xxxY2CV7miL5LEdk0-ytcxL-tFDVDYDVoqGlNh4Sdq-ZoRBJkrryMF-qwwXcpYEZL5bwTGq5SnhF2IPGAB3RjNnLCaUyViDeB3/s0/DSC00991.jpg,,0x0,fuit.gr,
ast_0232,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiYLe9UIiiLBDESL30WswCW39UcqPQX7E3fd3EpglURISYk9JG3mErRBf7WOgSGgGjUn_ldn2kzs0IpulauicDL9VQ4llbljlxRIr7fwl8PKOyz-GauuZPHa7dEOnaqrJJHkIS01SDlxEtH/s0/DSC01004.jpg,,0x0,fuit.gr,
ast_0233,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj9Hyc-ex96AT5CI3Nd808Ea8Tg_0PnfpgOyeUpAFa9riOf3_GsuUrqoprEqqoR3_WADmPf-G-4COCNWTT2DUbzCdXWqCVHmGjD1uLe6MZsgcf92G5_ejZjS89vCsrQKPt9Rcmfzqv_VkNZ/s0/DSC00886.jpg,,0x0,fuit.gr,
ast_0234,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgH9HSSLdmBJDa-9wgZEEznDQH3hnUEGs1I28ZqAkg7Oyl6JCnjAydQPjK4T_aHlnyfye0EzV580pUUMg47pURxUP-PheD-8Veeikes8R8-ejw-Ntbhb9CqWLqA31ubdUqA2FY42d4HhH71/s0/DSC00890.jpg,,0x0,fuit.gr,
ast_0235,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgWYTvJ9QyFCGV2SJzuHjhvOinB7HaTCV_-d9JxFrNTZjj-fA35rmpa0ynWgv0kDxZJiheefxGSGdGcNQ02gMNsbMlKAZHz8cJHpc6onwq7-6xIStXrRYZb7FPxc29-WCW9GTot85GQluKR/s0/DSC00906.jpg,,0x0,fuit.gr,
ast_0236,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgvARlqsG5GOQGR7XZbCA1Tqi2W8aqgVmqBJt69eG2eoQp5W6FBTghkbyUfSWgF-_AnoSOLyz_Mi8eq3ZfsykYZ-XcgY8IOyOGH_SG_COrLo7BdrM4tKeFHR1oqHqaJrBlnmT2XZC27hhw6/s0/DSC00943.jpg,,0x0,fuit.gr,
ast_0237,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiu_GSB949VHHJ-GNAbs9RHm7uyvrUkNZ8jyqLte4jEiDPpZg243dNhyphenhyphenPnvqsYGm0-vM8UGk1IiZQHc7KRyuLJGAnGgJ0AYeNmsDx5FrRpGNIsRdQyfAFVjzYeew-cT8IFALPe3rGbrtlNH/s0/DSC00950.jpg,,0x0,fuit.gr,
ast_0238,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiTvemvJUmRoMxLtfely2JliwR1rABWDmjXLn_cbitRCChRUz3NEKDLt72qXyJfOOEP1LAYwoi0cVyk1AEDZgxCjNyxibag9_7FLr1DEx1Pm4YZ7chNS-kfgweQ_45w9RA2lJc45GzkMIdN/s0/DSC00881.jpg,,0x0,fuit.gr,
ast_0239,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiAyoBB_C1uaqIOvpmJ6IKjim8XRs8mAuH9XukPK3l3S7XMdZ4gq1W1ZOJDMDlLgTzQi5iJCt8F2-2R_V1JOJ_nbGUUEpP3WNSS7-8E9PoRUD8oaOzZuXSy-84M14SFKUG6907e9I_G8AE/s0/11821832_1035607799833806_1470884361_n.jpg,,0x0,fuit.gr,
ast_0240,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiHKX9FlZtoh-pQx8iIiDGnOgEEiYdUtLwd4puDxARPgVKZ-mMaoqv2eyobqL6q889tMOpabcuTfN3WqbSAHSJt9biAB0H3ah9EJFZ99RduG18AHQAvoDVcT4r8ZcQ23i8PpedM5CMhCaQ/s0/hantava.jpg,,0x0,fuit.gr,
ast_0241,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhUNoSqfHNbqUZ6NRFOj3T8tbq7DSYBh2PMUxUjeuuvhZDp0gWWGAiUHyC-c_Nw4HVsv1a1UNDWUQQCjYsnJMRWHPslz7A30F8qiBGKArempc-sH8PVt6Zz5iB1pSq76VlLclWVBy1iUhA/s0/IMG_2501.jpg,,0x0,fuit.gr,
ast_0242,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjW1Rj9F-nSHRvF5qPeAfRP_BrjV9pGj1zoS5KJajHKQZEaHnNEOSWE6HyYlkAg-n6N9ow6Kl8Yul_tyAuY8YuJnR20Orq9Xgmj_bC_OP_ptUDklJrVUSKk8D2-EJDe-qki2J9Z9DPQJYw/s0/3AF2EF65-8B74-4D7D-8DD7-849D1A821535.JPG,,0x0,fuit.gr,
ast_0243,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi981SSnp6FYNYCuYZRtiIl0zLJHXW_qhzvqQBV_Kj1B6AKa1yvXZLTOG4Hqy2uAwcTkAYJNUJ5aqxqL7bIafr13q5OMEqnVIKf4_TjyefaBI0EBRsAAMiIk4CxOKMXjD1em68d2KsKy44/s0/8.png,,0x0,fuit.gr,
ast_0244,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjCAuBuJ1geSHnUXtIEZc2oI5mlkuWjpDY74GhNA32vTIr3-8MiO6HvIDNfF1UFSRbpojLiEMZXKe3c-7AltOXlfCDusFfDPxU46GfeRPQ5WBLE-VB0uwk3nqflNeG6owtNIzj1umoH-E4/s0/IMG_2496.jpg,,0x0,fuit.gr,
ast_0245,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi_mDZ9BDmPbSCFFWbIBmT3cl15qAwVOcPgC3XB-gndKg3Q8OtOWfImotfKsF0JerUXI_OABa4UBeFhuEeQHBWM5jj4OMVJISfQLwmT6P6q6SnFmhocdePvZFgkSz5PAmW5Ta69ZOpreXE/s0/ImageHandler2.jpg,,0x0,fuit.gr,
ast_0246,ev_033,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhS05upfZzWjBudh4NXF5crOECZGCc9u8jaVoRMP4cBE7NbooeizZo7YtEuMG7P4_4RF6bPr-2mmeB95cncc5YB1C9g4gJkVt9hoCpUTeW4EQvcivCG16TOqK7bXf5l3wf83wYBn_qXBwE/s0/xantava2-660x440.jpg,,0x0,fuit.gr,
ast_0247,ev_034,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh-MC3J4FDp7V7X3bkcf6k5VIyUFC-1hkhq9WN58g0MPZxe3uCtSO6KjuKKuLsCb0NpTEyiuzICtiEOJ-pL9R_FzdoyYAIuAvNs9zXOmIDhOLOCE6mzRmfSjAEnQEKzayNP6KiLe9C1nRDW/s0/56334657_1473612776104964_1277879446325428224_n.jpg,,0x0,fuit.gr,
ast_0248,ev_034,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi9-_I6k2AYA-unPlcTiEKi1I4z-X7FJ6RDP4jy5Es_NPmDn_HTHhb3ovZJ5sXn83FVWu3uBD5ZlvZq7Cv0iXF-OqEypwbPstSr6De6kPuVJRcPSAn2-KQ3IJUzfgVUpdGXcOdh-LhmWiq6/s0/tarta-oreo.jpg,,0x0,fuit.gr,
ast_0249,ev_034,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgtYJ6c3wDJ03o7hyphenhyphena2OrprGDkNZtTX6m7XEw1gpzIlBeoDVgmPDkJCIH0F-UC-CsPoqscHfi3Kwh3Jcv3boUW0ddrgaAQYi0EY7AxuvbpZRE9cCqzg-A9mKve8sSL8rzkBUPYjef67Bw8/s0/19943058_1049416458524600_8480128858941874999_o.jpg,,0x0,fuit.gr,
ast_0250,ev_035,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhvyaaQUxalGU9jUvtfW1cycJW_H6j8kORIogU_0y5UFHuivpFHXWd_ABvokAMrMlGm1f_12wtfwyebVawy2MVVRo3Uha7IHAUZVUXsx0GGFZmjmHoHz9KaU-6CleQC0VINXqww4NnlqSBF/s0/katsarini_grevena_covers.jpg,,0x0,fuit.gr,
ast_0251,ev_035,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhoXA3230k0eqhEtpdHNDhIIfkdjYqVqzrWma76e5ZYuxo7nd6LDNtlrJEeJvRo8J_7bOH_JAhaS79FHvn3cSp6pncORuQXIsZjzhLWh-6qoDOsCe9LVuKY8c4Yg8aysNIangOrwbtqY62q/s0/katsarini_grevena_PRINT.jpg,,0x0,fuit.gr,
ast_0252,ev_036,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEibBOPnx9xjC9QRzagMJg3zDSxpbGAn3_xcAT44IFJYe6kgnaMWOJan2CgKDGtx3L_iJNRxkkQ7s3_P3xco923xTUFGkW-HdYZKseYIqdYGlx60QHue2BoLi_FmibT_6PERu6nkf5o_pLzl/s0/59299283_2241357302567240_3643708593020076032_n.jpg,,0x0,fuit.gr,
ast_0253,ev_036,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjVW-jj3YoGXasoee7koDzHaTtWplVuamTvoVlv0BGwPoa1kzbJCydOXLOz9KAHjEnvJncPLKY5WTGVt7HAIWoolXWltFD2Ax0NKoStCfa9UgxjwxZlhUffeterBb1gE8pwa23oDBte8FmS/s0/58842524_1071500476387116_5154718146912845824_n.png,,0x0,fuit.gr,
ast_0254,ev_037,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgevXIjhhvxvG1m1oDf1qWnCMWyuUcI9A2fbHIEj4elC8w4j4JrrqDy2mspz9JO_69b7gUT0avQIE315MIUC2V-wCZmgkUOI1CeJ0gpP7SPlJWqTCc6XINNSVa19tFiEsg7GPgOQHPaZHl9/s0/19989513_1049412415191671_241893311321522817_n.jpg,,0x0,fuit.gr,
ast_0255,ev_037,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh2Jf9KHervy2Gw09hklQ2-hDLxyIuv2V0A0ucZyai2zqiMMLIhfCIT4ZTx19XSTSUdqr2bRQnUDx7P_xOHynf8rZDfsnov615paszqu1urarYJR5qE71ggSrhtMqEH1Gsr5ofgRNT25SSM/s0/26219904_1149041205228791_5774410219917681133_n.jpg,,0x0,fuit.gr,
ast_0256,ev_037,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjNfbOV0shF__SnqDYPtuHH8DfwoaiGS_yJXcODv2xx5LgGmXdpCsQlqOwrzXZsNIJrdXPFFAaDALsphzXVN52ZysCqhxMpEpjpxLOc-7WeX1CR3gbv7g71nKO0NMomJzX_3IkIYbrS6hOB/s0/19884263_1049434131856166_6241601216875394515_n.jpg,,0x0,fuit.gr,
ast_0257,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgNlapW3b7P-MxbskSMfeOqm7cwIVxDagyu4mbKwIlti2licRvF7Lq0mSwOt2He0Hd4PmL3BsAIzYBrEIAYqEjlk59-1FoZJOzJb4845oYuVzUvtJDnFdgU3hVfxSA7oZt8UtjxT_CCkjA/s0/59295053_431136040781676_4932145481275932672_n.jpg,,0x0,fuit.gr,
ast_0258,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhhGi2sH9HqmEhGRI48psI87MWs2nQ-K2Y_vM3QuX2-f_l7UwonJMfkIy75PvCVCxfYCrjGtyODkfzQgw-vrKoyEcur7QX1aepMxLt70bewbjal53sEA6OI-B88fh24Zg0TqR2j_YE2_rI/s0/51411439_293460311372501_692496054083387392_n.jpg,,0x0,fuit.gr,
ast_0259,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEifTxOj7EOtm_J4ihn4QLlkia5gmKUgBht9XCnOmbjAd5MABolSIiLZa6TZ45ZwLwVMhSsCQDbkBUx9IXxTLKxugGtfpCLG9C6Kud90Dw9xiiIygHpF3Vrw52OSAJCgGtHObW3rRngbWhM/s0/57338764_410944799754809_3263727428979130368_n.jpg,,0x0,fuit.gr,
ast_0260,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj18dF0vfUQNWCblcOYzJqyd8SKCxKsWnuVdmYLYxbP10H-JH7-bPtqYFnoVJFQOcXjYs3DUkm0y_lTwLG-fa5M1JZvcMMIKoYLSxvA2O81a0CFy5PQMYE3-d5QuVsF70fZ77qm6icZmQw/s0/58622731_288033668791843_3286336626451546112_n.jpg,,0x0,fuit.gr,
ast_0261,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj13-mGkpS9eYuK2kGhLtLGOmT2TMqjJ3EUV763Rdv_FR7HWrWvIEW4CbVYyHwxpugDzAlb1FQRyR3lB4cFmRWOb5ulF1jM63X5s7AzaWNBgSEVc7381zFJ0AGUs9E_7uFs9k0MIb2C1HM/s0/58673883_640434793036193_3985454888745172992_n.jpg,,0x0,fuit.gr,
ast_0262,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhyr2IKn4o5tpQm66JNdwckqnv_monGN0d-2B02eqa2-1TROJ8Q09Aadk6Nsjiq_tdwfYYQ2LpLNbIpd6JCxorzuRLPLe8jlkd1SwVoLTVvNbmSLjwpGN2LSZFxAFg_OOhquOMXP__YAcM/s0/58686664_336192130402342_9210764052983185408_n.jpg,,0x0,fuit.gr,
ast_0263,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEijfPsfULIRVsc27xSDLJBpUNsvKCueaRL2QaC4c3HXt_n6h9UzMiG6ryCTnk5IQCVdfPM6FJAVfAaMmxtXS3Bhrc8WPi7WA2f8Z4AjDr-d50IrxNFNvnbaOnzWP2ipqJcGTn_Mf-l-LqU/s0/58704252_2332899457029027_8283609879407493120_n.jpg,,0x0,fuit.gr,
ast_0264,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg8sqiD0HlJgJvrTTKGfF9cmUY2MyRJfzg5NfhAAd-WkOXDrW0Iqou8dVdA1Dh9CnGRtlXLse317Hy4Efkfo9UGT0IBtosk3IgeYy4CkB53PvkwiAHeDX6ugufNf-jmJjEV2ATpyiQlxiI/s0/58707902_2330078933928559_3670257899000561664_n.jpg,,0x0,fuit.gr,
ast_0265,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEigQT8ufhdyWAlkX-iJABvBvxf-SVc4I4nijvvrqxFOiylEMgn4fd8PTdCVXhbor6JBjw0fs-f8NoT6lN18xkOMkBwtOegNFcHenIYnb43ukRwAFxY-sNwFAtoCE8stcNNqrZmx3vMG0hI/s0/58755207_423591754855135_3867062989949501440_n.jpg,,0x0,fuit.gr,
ast_0266,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh6ra9Wgs04scM6h0IX7IX6mcRgTxzJg3bEhObHmXawPhMY6p_3upis4waiOJegkWTF-b3LrZYh9MMU8oWsaGVf_QOQBZBrrG6O4PT-NwOHF7z_VD-kj-jmm3NhKsJnwd7Bu1E41uOKSyA/s0/58781500_586427308535942_3370867939388424192_n.jpg,,0x0,fuit.gr,
ast_0267,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi1mmUdZ_ZzLf-_iKVlPJsB8QHR474eYEDsKhryW2Sy140bWPoVCZ6yP-iAFOkF4dgO0LbliSPIT-UoGsjMh0irueRtkFudVMPAezpVvWWgBbCqeDpIoNLUtMV3HXjeHOj9ysfpMHwcjVI/s0/58852714_176317309942217_3689831649811365888_n.jpg,,0x0,fuit.gr,
ast_0268,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh6DXiYWY9LRsHYFbfLPs3huE4prm4tRxJyiwS9o5ua4uFIBvq222hziB5Bbiw63iTeyEqxROC3XjxRC1eRuoMfqXiT9yuDvBa9oCYj-ZcdduMUNJcUXYbuw51rLYn8qzgiBZAS5IYUrN8/s0/58909946_289947368595056_1735114419047759872_n.jpg,,0x0,fuit.gr,
ast_0269,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj17W0HkR8SAk4Ca-Oc_OgC4_MPqxOXL1kSoCzzVPE0zTriruYr02u7TeMUzznRrfDvk_O7p9NJbMGef3spcngaXQwE0nzq1g3xyCAL9GVveDoG_bJDfbBQyxOaP-jkb6gi71cl22JI5_s/s0/58916959_448263649277939_5699828970850091008_n.jpg,,0x0,fuit.gr,
ast_0270,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiYsBzctTQjOSq4p00wBqax5KbVtu9_awebdEogAhl26SJJRrDl1f1ElMS8cuK_3xuuAHTlbjjGC1xHLGJX_x2IVxEz4yf8OsPrdp5BFaiZ_wAx6Z__7h2nEaxMOdz-C3xT-1T2EFF96NU/s0/58922421_647574405681359_8469486404596924416_n.jpg,,0x0,fuit.gr,
ast_0271,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgg8nAWnw1GUdVVuIAooP8q-zTgFNe2Tf6TvWITUvUNutfS5xDMxw50QGprnLJFQ6DuUUQW5vVrkx9KaJchWmS9Zr3UIXwpsG9YSqwdq_I2Nompwojkb53VkxmdzmniURA8Y86XLcHnS1g/s0/58933375_2286474961564032_3530795985867374592_n.jpg,,0x0,fuit.gr,
ast_0272,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEix8iWVlb8FDE6T-Tp12B06wJbRfe5maBfaLJCo81s_qYI9-5dENQgcSYtpWaLPs2CfFkmozz3zhq0FM9zF-O290VC-8WCJNb1MM2vYZTAmE-tyXPzxOvgBqa7eA4RGGc8tJF03Oh_SdPQ/s0/58961794_2501837663193586_7242274369634828288_n.jpg,,0x0,fuit.gr,
ast_0273,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh1zV1rNVui-dN6gX2NLqgODZMhAbZBMhDasOL5upjj56s8ML2T9uVYTgVuWnw3cQexR0D33PY00dMrRCHNtzQhfpbgPLAOJ7paExOdc1nGrCUt30rStFYWAXjo93bKohibOcM4M9B63-o/s0/59051861_648609015583746_5097086944295256064_n.jpg,,0x0,fuit.gr,
ast_0274,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiv_rSzcrqFfZL89Bf-nggorhsQYTeqAjNyJaIvfUXO4FOkxeIj2EFy0B5wIydanXpNeRmFcLvhs6PxrMDEBGCENMxNm0z9E0l4SWxGqbxK7FYWUFCc_6jgokVLEdXW5E0bQ5s00CgLRnc/s0/59064644_2367717659925110_8864418324025442304_n.jpg,,0x0,fuit.gr,
ast_0275,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhGtvF7i_zHFN229HypErH3fPdz2WcndV45a7Bx2yYXojothyWo0nXIe5cJqEXj6lU8evBftQgFFwix9BXru4cbBmG4KXugY-Drq1fan7jBWEsPnRRmFr9X1mnt6VxwImtnZmHa_NIQPcU/s0/59339716_416342639155190_4386745640399405056_n.jpg,,0x0,fuit.gr,
ast_0276,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjCBA-zxm-dpRATPEobc_ZWpoBh-aQsaxpFrx4dqyEFKuefhauBuII5OzWsjB0AUi0fNdlROlNLdyXW6JkijYE5faOxJFpusvjW9AfXgxQqL2MaNJMHhGL9XcsLf_xLQb2wEXwMUvpMZFI/s0/59379753_277392263136674_5317316516293640192_n.jpg,,0x0,fuit.gr,
ast_0277,ev_038,blogs,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh58z6Bbs2QNHYl-3oqbbk9Q54YSAA-Yqqt_0xa86r1jgFDRKBpsxB4vwjFxSTNyz7YG8ClJTR25SZyc9wN-uLxLWJGMYR0V0w6Xe4uXcYPGfITo88C4uzYs9AYON74lPYo_kUpGpl1dOY/s0/59418642_330176237696845_5379672736987611136_n.jpg,,0x0,fuit.gr,
